asset,date,open,max,min,close,volume_usd,quantity
SJCFUT,2024-09-17 10:39:00,"24,80","24,80","24,80","24,80","11.160,62",1
SJCFUT,2024-09-17 10:38:00,"24,80","24,80","24,80","24,80","223.212,36",20
SJCFUT,2024-09-17 10:35:00,"24,86","24,88","24,86","24,87","55.948,88",5
SJCFUT,2024-09-17 10:34:00,"24,83","24,83","24,83","24,83","55.878,50",5
SJCFUT,2024-09-17 10:30:00,"24,83","24,85","24,80","24,80","44.677,66",4
SJCFUT,2024-09-17 09:53:00,"24,72","24,72","24,72","24,72","11.125,43",1
SJCFUT,2024-09-17 09:52:00,"24,70","24,70","24,70","24,70","11.115,37",1
SJCFUT,2024-09-17 09:31:00,"24,82","24,82","24,82","24,82","134.048,07",12
SJCFUT,2024-09-17 09:29:00,"24,82","24,82","24,82","24,82","111.706,73",10
SJCFUT,2024-09-17 09:21:00,"24,82","24,82","24,82","24,82","22.341,35",2
SJCFUT,2024-09-17 09:20:00,"24,82","24,82","24,82","24,82","44.682,69",4
SJCFUT,2024-09-17 09:19:00,"24,82","24,82","24,82","24,82","22.341,35",2
SJCFUT,2024-09-17 09:15:00,"24,80","24,80","24,80","24,80","11.160,62",1
SJCFUT,2024-09-17 09:13:00,"24,80","24,80","24,80","24,80","11.160,62",1
SJCFUT,2024-09-16 15:10:00,"24,75","24,75","24,75","24,75","111.354,81",10
SJCFUT,2024-09-16 15:08:00,"24,81","24,81","24,81","24,81","11.165,65",1
SJCFUT,2024-09-16 14:51:00,"24,80","24,80","24,80","24,80","66.963,71",6
SJCFUT,2024-09-16 14:50:00,"24,80","24,80","24,80","24,80","267.854,83",24
SJCFUT,2024-09-16 14:26:00,"24,72","24,72","24,72","24,72","22.250,85",2
SJCFUT,2024-09-16 14:14:00,"24,66","24,66","24,66","24,66","266.286,31",24
SJCFUT,2024-09-16 13:41:00,"24,69","24,69","24,69","24,69","11.110,34",1
SJCFUT,2024-09-16 13:34:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-16 13:33:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-16 13:30:00,"24,69","24,69","24,68","24,68","266.608,06",24
SJCFUT,2024-09-16 13:29:00,"24,69","24,69","24,69","24,69","155.544,83",14
SJCFUT,2024-09-16 13:25:00,"24,70","24,70","24,70","24,70","11.115,37",1
SJCFUT,2024-09-16 13:24:00,"24,70","24,70","24,70","24,70","11.115,37",1
SJCFUT,2024-09-16 13:13:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-16 13:07:00,"24,71","24,71","24,71","24,71","11.120,40",1
SJCFUT,2024-09-16 12:58:00,"24,72","24,72","24,72","24,72","11.125,43",1
SJCFUT,2024-09-16 12:45:00,"24,75","24,76","24,75","24,76","44.551,98",4
SJCFUT,2024-09-16 12:26:00,"24,75","24,75","24,75","24,75","200.438,66",18
SJCFUT,2024-09-16 12:21:00,"24,80","24,80","24,80","24,80","33.481,85",3
SJCFUT,2024-09-16 11:40:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-16 11:39:00,"24,75","24,75","24,75","24,75","44.541,93",4
SJCFUT,2024-09-16 11:37:00,"24,75","24,75","24,75","24,75","289.522,52",26
SJCFUT,2024-09-16 11:31:00,"24,75","24,76","24,75","24,76","222.785,04",20
SJCFUT,2024-09-16 11:27:00,"24,76","24,76","24,76","24,76","22.281,02",2
SJCFUT,2024-09-16 11:06:00,"24,79","24,79","24,79","24,79","11.155,59",1
SJCFUT,2024-09-16 10:46:00,"24,82","24,82","24,78","24,79","66.963,71",6
SJCFUT,2024-09-16 10:39:00,"24,91","24,91","24,87","24,87","212.986,82",19
SJCFUT,2024-09-16 10:35:00,"24,89","24,89","24,89","24,89","22.401,67",2
SJCFUT,2024-09-16 10:34:00,"24,87","24,87","24,87","24,87","44.763,13",4
SJCFUT,2024-09-16 10:31:00,"24,83","24,85","24,83","24,83","167.680,74",15
SJCFUT,2024-09-16 10:30:00,"24,80","24,80","24,80","24,80","312.497,30",28
SJCFUT,2024-09-16 10:24:00,"24,80","24,80","24,80","24,80","11.160,62",1
SJCFUT,2024-09-16 10:17:00,"24,80","24,80","24,80","24,80","11.160,62",1
SJCFUT,2024-09-16 09:32:00,"24,77","24,77","24,77","24,77","11.145,54",1
SJCFUT,2024-09-16 09:28:00,"24,79","24,79","24,79","24,79","22.311,18",2
SJCFUT,2024-09-16 09:26:00,"24,79","24,79","24,79","24,79","55.777,95",5
SJCFUT,2024-09-16 09:25:00,"24,77","24,77","24,77","24,77","22.291,07",2
SJCFUT,2024-09-16 09:15:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-16 09:14:00,"24,75","24,75","24,75","24,75","44.541,93",4
SJCFUT,2024-09-16 09:13:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-13 15:15:00,"24,77","24,77","24,77","24,77","22.291,07",2
SJCFUT,2024-09-13 15:10:00,"24,77","24,77","24,77","24,77","312.075,01",28
SJCFUT,2024-09-13 15:02:00,"24,79","24,80","24,79","24,80","22.316,21",2
SJCFUT,2024-09-13 14:59:00,"24,75","24,75","24,75","24,75","44.541,93",4
SJCFUT,2024-09-13 14:49:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-13 14:20:00,"24,72","24,72","24,72","24,72","11.125,43",1
SJCFUT,2024-09-13 14:14:00,"24,76","24,76","24,72","24,72","22.265,94",2
SJCFUT,2024-09-13 14:09:00,"24,76","24,76","24,76","24,76","11.140,51",1
SJCFUT,2024-09-13 13:32:00,"24,70","24,70","24,70","24,70","55.576,86",5
SJCFUT,2024-09-13 13:20:00,"24,70","24,70","24,70","24,70","44.461,49",4
SJCFUT,2024-09-13 13:16:00,"24,72","24,72","24,72","24,72","11.125,43",1
SJCFUT,2024-09-13 13:12:00,"24,76","24,76","24,76","24,76","11.140,51",1
SJCFUT,2024-09-13 12:53:00,"24,78","24,78","24,78","24,78","55.752,82",5
SJCFUT,2024-09-13 12:51:00,"24,82","24,82","24,82","24,82","11.170,67",1
SJCFUT,2024-09-13 12:47:00,"24,76","24,76","24,76","24,76","11.140,51",1
SJCFUT,2024-09-13 12:39:00,"24,80","24,81","24,80","24,81","78.149,46",7
SJCFUT,2024-09-13 12:25:00,"24,85","24,85","24,85","24,85","55.903,64",5
SJCFUT,2024-09-13 12:22:00,"24,83","24,83","24,83","24,83","11.175,70",1
SJCFUT,2024-09-13 12:18:00,"24,88","24,88","24,88","24,88","22.391,62",2
SJCFUT,2024-09-13 12:11:00,"24,85","24,85","24,85","24,85","78.265,09",7
SJCFUT,2024-09-13 12:10:00,"24,81","24,81","24,81","24,81","11.165,65",1
SJCFUT,2024-09-13 12:01:00,"24,81","24,81","24,81","24,81","11.165,65",1
SJCFUT,2024-09-13 11:43:00,"24,85","24,85","24,85","24,85","22.361,45",2
SJCFUT,2024-09-13 11:37:00,"24,85","24,85","24,85","24,85","22.361,45",2
SJCFUT,2024-09-13 11:34:00,"24,90","24,90","24,90","24,90","56.029,32",5
SJCFUT,2024-09-13 11:31:00,"24,88","24,88","24,88","24,88","11.195,81",1
SJCFUT,2024-09-13 11:28:00,"24,82","24,82","24,82","24,82","11.170,67",1
SJCFUT,2024-09-13 11:25:00,"24,82","24,85","24,82","24,85","55.873,47",5
SJCFUT,2024-09-13 11:21:00,"24,82","24,82","24,82","24,82","22.341,35",2
SJCFUT,2024-09-13 11:20:00,"24,87","24,87","24,83","24,83","89.486,04",8
SJCFUT,2024-09-13 11:12:00,"24,90","24,90","24,90","24,90","11.205,86",1
SJCFUT,2024-09-13 11:10:00,"24,91","24,91","24,91","24,91","11.210,89",1
SJCFUT,2024-09-13 11:09:00,"24,91","24,91","24,91","24,91","67.265,35",6
SJCFUT,2024-09-13 11:05:00,"24,95","24,95","24,95","24,95","33.677,92",3
SJCFUT,2024-09-13 10:53:00,"24,99","24,99","24,99","24,99","22.492,16",2
SJCFUT,2024-09-13 10:51:00,"24,98","25,00","24,98","25,00","78.727,60",7
SJCFUT,2024-09-13 10:48:00,"24,95","24,95","24,95","24,95","44.903,89",4
SJCFUT,2024-09-13 10:45:00,"24,94","24,94","24,94","24,94","11.220,95",1
SJCFUT,2024-09-13 10:44:00,"24,92","24,92","24,92","24,92","56.079,59",5
SJCFUT,2024-09-13 10:42:00,"24,92","24,92","24,91","24,92","78.506,40",7
SJCFUT,2024-09-13 10:41:00,"24,96","24,96","24,96","24,96","56.155,00",5
SJCFUT,2024-09-13 10:40:00,"24,95","24,95","24,95","24,95","44.903,89",4
SJCFUT,2024-09-13 10:39:00,"24,99","24,99","24,99","24,99","56.230,41",5
SJCFUT,2024-09-13 10:38:00,"25,00","25,00","24,99","24,99","112.485,96",10
SJCFUT,2024-09-13 10:37:00,"24,99","24,99","24,97","24,97","112.410,55",10
SJCFUT,2024-09-13 10:35:00,"25,05","25,05","25,05","25,05","67.627,31",6
SJCFUT,2024-09-13 10:32:00,"25,02","25,02","25,02","25,02","11.261,16",1
SJCFUT,2024-09-13 10:30:00,"25,11","25,11","25,11","25,11","22.602,76",2
SJCFUT,2024-09-13 10:27:00,"25,07","25,07","25,07","25,07","11.281,27",1
SJCFUT,2024-09-13 09:54:00,"25,09","25,09","25,09","25,09","11.291,33",1
SJCFUT,2024-09-13 09:37:00,"25,09","25,09","25,09","25,09","124.204,61",11
SJCFUT,2024-09-13 09:33:00,"25,09","25,09","25,09","25,09","158.078,59",14
SJCFUT,2024-09-13 09:28:00,"25,07","25,07","25,07","25,07","22.562,55",2
SJCFUT,2024-09-13 09:25:00,"25,09","25,09","25,09","25,09","33.873,98",3
SJCFUT,2024-09-13 09:24:00,"25,09","25,09","25,09","25,09","45.165,31",4
SJCFUT,2024-09-13 09:23:00,"25,09","25,09","25,09","25,09","203.243,90",18
SJCFUT,2024-09-13 09:21:00,"25,06","25,06","25,06","25,06","56.381,23",5
SJCFUT,2024-09-13 09:20:00,"25,07","25,07","25,07","25,07","11.281,27",1
SJCFUT,2024-09-13 09:18:00,"25,06","25,06","25,06","25,06","56.381,23",5
SJCFUT,2024-09-13 09:17:00,"25,07","25,07","25,07","25,07","78.968,91",7
SJCFUT,2024-09-13 09:16:00,"25,05","25,07","25,05","25,07","90.189,86",8
SJCFUT,2024-09-13 09:13:00,"25,07","25,07","25,07","25,07","22.562,55",2
SJCFUT,2024-09-13 09:12:00,"25,07","25,07","25,07","25,07","11.281,27",1
SJCFUT,2024-09-13 09:10:00,"25,07","25,07","25,07","25,07","22.562,55",2
SJCFUT,2024-09-13 09:07:00,"25,04","25,04","25,04","25,04","11.266,19",1
SJCFUT,2024-09-13 09:05:00,"25,06","25,06","25,06","25,06","11.276,25",1
SJCFUT,2024-09-13 09:02:00,"25,00","25,00","25,00","25,00","56.255,55",5
SJCFUT,2024-09-12 15:18:00,"24,90","24,90","24,90","24,90","56.029,32",5
SJCFUT,2024-09-12 15:16:00,"24,92","24,92","24,92","24,92","33.647,75",3
SJCFUT,2024-09-12 15:14:00,"24,89","24,89","24,89","24,89","11.200,84",1
SJCFUT,2024-09-12 15:13:00,"24,88","24,88","24,88","24,88","22.391,62",2
SJCFUT,2024-09-12 15:11:00,"24,87","24,87","24,87","24,87","11.190,78",1
SJCFUT,2024-09-12 15:09:00,"24,91","24,92","24,89","24,89","302.648,81",27
SJCFUT,2024-09-12 15:07:00,"24,88","24,88","24,88","24,88","55.979,05",5
SJCFUT,2024-09-12 15:06:00,"24,88","24,88","24,88","24,88","78.370,66",7
SJCFUT,2024-09-12 15:05:00,"24,83","24,86","24,83","24,86","67.104,47",6
SJCFUT,2024-09-12 14:45:00,"24,80","24,80","24,80","24,80","44.642,47",4
SJCFUT,2024-09-12 14:42:00,"24,86","24,86","24,86","24,86","44.743,02",4
SJCFUT,2024-09-12 14:40:00,"24,82","24,82","24,82","24,82","11.170,67",1
SJCFUT,2024-09-12 14:35:00,"24,80","24,80","24,80","24,80","55.803,09",5
SJCFUT,2024-09-12 14:32:00,"24,77","24,77","24,77","24,77","334.366,08",30
SJCFUT,2024-09-12 14:27:00,"24,82","24,82","24,82","24,82","22.341,35",2
SJCFUT,2024-09-12 14:23:00,"24,83","24,83","24,82","24,82","234.589,15",21
SJCFUT,2024-09-12 14:17:00,"24,88","24,88","24,88","24,88","11.195,81",1
SJCFUT,2024-09-12 14:16:00,"24,86","24,86","24,86","24,86","55.928,77",5
SJCFUT,2024-09-12 14:09:00,"24,88","24,88","24,88","24,88","55.979,05",5
SJCFUT,2024-09-12 14:07:00,"24,86","24,86","24,86","24,86","33.557,26",3
SJCFUT,2024-09-12 14:06:00,"24,81","24,81","24,81","24,81","55.828,23",5
SJCFUT,2024-09-12 14:05:00,"24,82","24,82","24,82","24,82","44.682,69",4
SJCFUT,2024-09-12 14:04:00,"24,81","24,81","24,81","24,81","55.828,23",5
SJCFUT,2024-09-12 14:02:00,"24,82","24,82","24,82","24,82","22.341,35",2
SJCFUT,2024-09-12 13:58:00,"24,82","24,82","24,82","24,82","11.170,67",1
SJCFUT,2024-09-12 13:57:00,"24,76","24,77","24,76","24,77","111.430,22",10
SJCFUT,2024-09-12 13:54:00,"24,73","24,73","24,73","24,73","11.130,45",1
SJCFUT,2024-09-12 13:45:00,"24,61","24,61","24,61","24,61","11.075,15",1
SJCFUT,2024-09-12 13:43:00,"24,61","24,61","24,61","24,61","33.225,46",3
SJCFUT,2024-09-12 13:42:00,"24,60","24,63","24,60","24,63","265.713,20",24
SJCFUT,2024-09-12 13:39:00,"24,67","24,67","24,67","24,67","11.100,29",1
SJCFUT,2024-09-12 13:36:00,"24,69","24,69","24,69","24,69","55.551,72",5
SJCFUT,2024-09-12 13:31:00,"24,66","24,66","24,66","24,66","11.095,26",1
SJCFUT,2024-09-12 13:30:00,"24,67","24,69","24,67","24,69","44.431,32",4
SJCFUT,2024-09-12 13:29:00,"24,72","24,72","24,72","24,72","55.627,13",5
SJCFUT,2024-09-12 13:21:00,"24,72","24,72","24,70","24,70","22.240,80",2
SJCFUT,2024-09-12 13:20:00,"24,70","24,73","24,70","24,73","255.960,22",23
SJCFUT,2024-09-12 13:19:00,"24,71","24,71","24,71","24,71","22.240,80",2
SJCFUT,2024-09-12 13:15:00,"24,78","24,78","24,78","24,78","55.752,82",5
SJCFUT,2024-09-12 13:14:00,"24,80","24,80","24,79","24,79","167.384,13",15
SJCFUT,2024-09-12 13:13:00,"24,81","24,82","24,81","24,82","122.847,23",11
SJCFUT,2024-09-12 13:12:00,"24,92","24,92","24,87","24,87","123.324,83",11
SJCFUT,2024-09-12 13:11:00,"24,99","24,99","24,97","24,98","89.908,33",8
SJCFUT,2024-09-12 13:10:00,"25,00","25,05","24,98","24,98","663.910,97",59
SJCFUT,2024-09-12 13:09:00,"24,95","24,98","24,95","24,98","134.802,17",12
SJCFUT,2024-09-12 13:08:00,"24,86","24,92","24,86","24,91","672.231,16",60
SJCFUT,2024-09-12 13:05:00,"24,75","24,75","24,75","24,75","11.135,48",1
SJCFUT,2024-09-12 13:03:00,"24,67","24,67","24,67","24,67","11.100,29",1
SJCFUT,2024-09-12 13:02:00,"24,72","24,77","24,72","24,77","33.416,50",3
SJCFUT,2024-09-12 13:00:00,"24,80","24,80","24,58","24,61","244.854,91",22
SJCFUT,2024-09-12 12:56:00,"24,81","24,81","24,81","24,81","22.331,29",2
SJCFUT,2024-09-12 12:52:00,"24,81","24,81","24,81","24,81","11.165,65",1
SJCFUT,2024-09-12 12:50:00,"24,81","24,81","24,81","24,81","78.159,52",7
SJCFUT,2024-09-12 12:49:00,"24,81","24,81","24,80","24,81","346.009,32",31
SJCFUT,2024-09-12 12:39:00,"24,80","24,80","24,80","24,80","22.321,24",2
SJCFUT,2024-09-12 12:29:00,"24,86","24,86","24,86","24,86","156.600,56",14
SJCFUT,2024-09-12 12:28:00,"24,85","24,86","24,85","24,86","290.734,10",26
SJCFUT,2024-09-12 12:20:00,"24,80","24,80","24,80","24,80","111.606,18",10
SJCFUT,2024-09-12 12:15:00,"24,82","24,82","24,82","24,82","111.706,73",10
SJCFUT,2024-09-12 12:07:00,"24,85","24,85","24,85","24,85","268.337,45",24
SJCFUT,2024-09-12 11:53:00,"24,79","24,79","24,79","24,79","33.466,77",3
SJCFUT,2024-09-12 11:31:00,"24,80","24,80","24,80","24,80","55.803,09",5
SJCFUT,2024-09-12 11:24:00,"24,81","24,81","24,81","24,81","55.828,23",5
SJCFUT,2024-09-12 11:18:00,"24,85","24,85","24,85","24,85","245.976,00",22
SJCFUT,2024-09-12 11:16:00,"24,83","24,83","24,83","24,83","11.175,70",1
SJCFUT,2024-09-12 10:52:00,"24,76","24,76","24,76","24,76","111.405,09",10
SJCFUT,2024-09-12 10:47:00,"24,75","24,75","24,75","24,75","66.812,89",6
SJCFUT,2024-09-12 10:45:00,"24,77","24,77","24,77","24,77","11.145,54",1
SJCFUT,2024-09-12 10:40:00,"24,80","24,80","24,80","24,80","55.803,09",5
SJCFUT,2024-09-12 09:39:00,"24,78","24,78","24,78","24,78","22.301,13",2
SJCFUT,2024-09-12 09:21:00,"24,79","24,79","24,79","24,79","11.155,59",1
SJCFUT,2024-09-12 09:06:00,"24,82","24,82","24,82","24,82","11.170,67",1
SJCFUT,2024-09-12 09:05:00,"24,85","24,85","24,82","24,82","78.214,82",7
SJCFUT,2024-09-12 09:03:00,"24,86","24,86","24,86","24,86","11.185,75",1
SJCFUT,2024-09-11 15:19:00,"24,69","24,69","24,69","24,69","33.331,03",3
SJCFUT,2024-09-11 15:17:00,"24,68","24,68","24,68","24,68","44.421,27",4
SJCFUT,2024-09-11 14:50:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-11 14:41:00,"24,63","24,63","24,63","24,63","55.426,04",5
SJCFUT,2024-09-11 14:34:00,"24,62","24,67","24,62","24,67","66.541,41",6
SJCFUT,2024-09-11 13:47:00,"24,77","24,77","24,77","24,77","66.873,22",6
SJCFUT,2024-09-11 13:46:00,"24,75","24,75","24,75","24,75","55.677,41",5
SJCFUT,2024-09-11 13:39:00,"24,75","24,75","24,75","24,75","22.270,96",2
SJCFUT,2024-09-11 13:37:00,"24,75","24,75","24,75","24,75","267.251,55",24
SJCFUT,2024-09-11 13:35:00,"24,75","24,75","24,75","24,75","178.167,70",16
SJCFUT,2024-09-11 13:25:00,"24,72","24,72","24,72","24,72","11.125,43",1
SJCFUT,2024-09-11 13:19:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-11 13:06:00,"24,72","24,72","24,72","24,72","22.250,85",2
SJCFUT,2024-09-11 13:00:00,"24,69","24,69","24,69","24,69","77.772,41",7
SJCFUT,2024-09-11 12:46:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-11 12:39:00,"24,67","24,67","24,67","24,67","22.200,58",2
SJCFUT,2024-09-11 12:03:00,"24,67","24,68","24,67","24,68","33.305,90",3
SJCFUT,2024-09-11 11:41:00,"24,58","24,58","24,58","24,58","55.300,36",5
SJCFUT,2024-09-11 11:33:00,"24,58","24,58","24,58","24,58","99.540,65",9
SJCFUT,2024-09-11 11:30:00,"24,58","24,59","24,58","24,59","287.566,89",26
SJCFUT,2024-09-11 11:14:00,"24,53","24,53","24,53","24,53","264.959,10",24
SJCFUT,2024-09-11 11:08:00,"24,56","24,56","24,54","24,54","1.104.674,94",100
SJCFUT,2024-09-11 11:07:00,"24,53","24,53","24,53","24,53","11.039,96",1
SJCFUT,2024-09-11 11:04:00,"24,57","24,57","24,57","24,57","22.110,09",2
SJCFUT,2024-09-11 11:02:00,"24,59","24,59","24,59","24,59","11.065,10",1
SJCFUT,2024-09-11 11:01:00,"24,58","24,58","24,58","24,58","331.802,15",30
SJCFUT,2024-09-11 10:59:00,"24,58","24,58","24,58","24,58","553.003,59",50
SJCFUT,2024-09-11 10:56:00,"24,63","24,63","24,63","24,63","221.704,17",20
SJCFUT,2024-09-11 10:44:00,"24,68","24,68","24,68","24,68","11.105,32",1
SJCFUT,2024-09-11 10:35:00,"24,68","24,68","24,68","24,68","22.210,64",2
SJCFUT,2024-09-11 10:31:00,"24,73","24,73","24,71","24,71","22.250,85",2
SJCFUT,2024-09-11 10:30:00,"24,72","24,75","24,71","24,71","77.903,12",7
SJCFUT,2024-09-11 10:11:00,"24,73","24,73","24,73","24,73","11.130,45",1
SJCFUT,2024-09-11 10:02:00,"24,71","24,71","24,71","24,71","11.120,40",1
SJCFUT,2024-09-11 09:57:00,"24,62","24,62","24,58","24,58","66.425,79",6
SJCFUT,2024-09-11 09:38:00,"24,77","24,77","24,77","24,77","11.145,54",1
SJCFUT,2024-09-11 09:35:00,"24,77","24,77","24,77","24,77","501.549,12",45
SJCFUT,2024-09-11 09:18:00,"24,75","24,75","24,75","24,75","22.270,96",2
SJCFUT,2024-09-11 09:12:00,"24,77","24,78","24,77","24,78","55.737,73",5
SJCFUT,2024-09-11 09:10:00,"24,75","24,75","24,75","24,75","55.677,41",5
SJCFUT,2024-09-11 09:04:00,"24,75","24,75","24,75","24,75","412.012,81",37
SJCFUT,2024-09-11 09:03:00,"24,75","24,75","24,75","24,75","256.116,07",23
SJCFUT,2024-09-11 09:00:00,"24,67","24,67","24,67","24,67","11.100,29",1
SJCFUT,2024-09-10 15:19:00,"24,58","24,58","24,58","24,58","110.600,72",10
SJCFUT,2024-09-10 15:17:00,"24,54","24,54","24,54","24,54","55.224,95",5
SJCFUT,2024-09-10 15:15:00,"24,56","24,56","24,56","24,56","55.250,09",5
SJCFUT,2024-09-10 15:13:00,"24,60","24,60","24,60","24,60","177.122,02",16
SJCFUT,2024-09-10 15:10:00,"24,58","24,58","24,58","24,58","221.201,44",20
SJCFUT,2024-09-10 15:07:00,"24,58","24,58","24,58","24,58","110.600,72",10
SJCFUT,2024-09-10 15:06:00,"24,59","24,59","24,58","24,58","66.370,49",6
SJCFUT,2024-09-10 15:03:00,"24,58","24,58","24,58","24,58","541.943,52",49
SJCFUT,2024-09-10 15:02:00,"24,58","24,58","24,58","24,58","132.720,86",12
SJCFUT,2024-09-10 14:57:00,"24,59","24,59","24,59","24,59","44.260,40",4
SJCFUT,2024-09-10 14:34:00,"24,60","24,61","24,60","24,61","44.295,59",4
SJCFUT,2024-09-10 14:30:00,"24,58","24,58","24,58","24,58","66.360,43",6
SJCFUT,2024-09-10 14:20:00,"24,57","24,57","24,57","24,57","11.055,04",1
SJCFUT,2024-09-10 14:14:00,"24,54","24,54","24,54","24,54","242.989,78",22
SJCFUT,2024-09-10 14:10:00,"24,58","24,58","24,58","24,58","11.060,07",1
SJCFUT,2024-09-10 14:07:00,"24,58","24,58","24,58","24,58","44.240,29",4
SJCFUT,2024-09-10 14:05:00,"24,57","24,57","24,57","24,57","11.055,04",1
SJCFUT,2024-09-10 14:01:00,"24,54","24,54","24,54","24,54","11.044,99",1
SJCFUT,2024-09-10 13:59:00,"24,54","24,54","24,54","24,54","55.224,95",5
SJCFUT,2024-09-10 13:51:00,"24,54","24,54","24,53","24,53","110.424,76",10
SJCFUT,2024-09-10 13:38:00,"24,54","24,54","24,54","24,54","66.269,94",6
SJCFUT,2024-09-10 13:32:00,"24,57","24,57","24,57","24,57","11.055,04",1
SJCFUT,2024-09-10 13:02:00,"24,63","24,63","24,62","24,62","88.656,53",8
SJCFUT,2024-09-10 13:01:00,"24,62","24,62","24,62","24,62","11.080,18",1
SJCFUT,2024-09-10 12:59:00,"24,64","24,66","24,64","24,66","110.927,49",10
SJCFUT,2024-09-10 12:58:00,"24,63","24,63","24,63","24,63","22.170,42",2
